cat_periodo,codigo_unico,MRUN,GEN_ALU,FEC_NAC_ALU,rango_edad,anio_ing_carr_ori,sem_ing_carr_ori,anio_ing_carr_act,sem_ing_carr_act,tipo_inst_1,tipo_inst_2,tipo_inst_3,cod_inst,nomb_inst,cod_sede,nomb_sede,cod_carrera,nomb_carrera,modalidad,jornada,version,tipo_plan_carr,dur_estudio_carr,dur_proceso_tit,dur_total_carr,region_sede,provincia_sede,comuna_sede,nivel_global,nivel_carrera_1,nivel_carrera_2,requisito_ingreso,vigencia_carrera,valor_matricula,valor_arancel,codigo_demre,area_conocimiento,cine_f_13_area,cine_f_13_subarea,area_carrera_generica,acreditada_carr,acreditada_inst,acre_inst_desde_hasta,acre_inst_anio,costo_proceso_titulacion,costo_obtencion_titulo_diploma,forma_ingreso
2020,I90S1C46J1V1,4185602,2,199110,25 a 29 años,2010,1,2015,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,46,INGENIERIA EN CONSTRUCCION,Presencial,Diurno,1,Plan Regular,10,0,10,Los Ríos,VALDIVIA,VALDIVIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,170000,3543000,17037,Tecnología,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Ingeniería en Construcción,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,3- Cambio Interno
2020,I34S1C40J1V1,4199797,1,199901,20 a 24 años,2017,1,2017,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),40,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,412265,5365091,43012,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,13/12/2017 AL 13/12/2022,5,141187,0,1- Ingreso Directo (regular)
2020,I70S1C753J1V1,4232716,2,198712,30 a 34 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,CASA CENTRAL (SANTIAGO),753,DOCTORADO EN SALUD PUBLICA,Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,SANTIAGO,Postgrado,Doctorado,Doctorado,Licenciatura,VIGENTE CON ALUMNOS NUEVOS,144000,3364000,0,Salud,Salud y Bienestar,Salud,Doctorado en Salud,ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,40000,1- Ingreso Directo (regular)
2020,I45S1C17J1V2,4284394,2,199702,20 a 24 años,2016,1,2016,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,1,CASA CENTRAL (CONCEPCION),17,PSICOLOGIA,Presencial,Diurno,2,Plan Regular,10,0,10,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,480417,5708486,44037,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Psicología,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2020,I77S1C49J1V1,4372950,2,199506,25 a 29 años,2015,1,2015,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,77,UNIVERSIDAD DE MAGALLANES,1,CASA CENTRAL (PUNTA ARENAS),49,KINESIOLOGIA,Presencial,Diurno,1,Plan Regular,10,0,10,Magallanes,MAGALLANES,PUNTA ARENAS,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137000,3451000,33023,Salud,Salud y Bienestar,Salud,Kinesiología,ACREDITADA,ACREDITADA,30/12/2019 AL 30/12/2023,4,0,86000,1- Ingreso Directo (regular)
2020,I23S2C2J1V1,4416908,1,199612,20 a 24 años,2016,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,2,INGENIERIA CIVIL INDUSTRIAL,Presencial,Diurno,1,Plan Regular de Continuidad,6,1,7,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,649458,6212210,0,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,90000,2- Continuidad desde plan común o Bachillerato.
2020,I90S1C92J1V2,4431836,1,199512,20 a 24 años,2014,1,2014,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,92,MEDICINA,Presencial,Diurno,2,Plan Regular,14,0,14,Los Ríos,VALDIVIA,VALDIVIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,170000,5454000,17031,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,1- Ingreso Directo (regular)
2020,I23S1C1J1V1,4444899,1,199607,20 a 24 años,1900,0,2017,2,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,1,CASA CENTRAL (VIÑA DEL MAR),1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE SIN ALUMNOS NUEVOS,592984,5647464,42021,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,90000,4- Cambio Externo
2020,I90S1C91J1V1,4469483,1,199910,20 a 24 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,91,MEDICINA VETERINARIA,Presencial,Diurno,1,Plan Regular,10,0,10,Los Ríos,VALDIVIA,VALDIVIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,170000,4240000,17014,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,1- Ingreso Directo (regular)
2020,I23S2C253J1V1,4533167,1,200103,15 a 19 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,253,"INGENIERIA CIVIL, PLAN COMUN",Presencial,Diurno,1,Plan Regular,4,0,4,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,649458,6212210,42002,Tecnología,"Ingeniería, Industria y Construcción",Ingeniería y Profesiones Afines,"Ingeniería Civil, plan común y licenciatura en Ciencias de la Ingeniería",NO ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,0,1- Ingreso Directo (regular)
2020,I86S1C29J1V1,4612132,2,200009,15 a 19 años,2019,1,2019,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,1,CASA CENTRAL,29,DERECHO,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,133850,5590000,12021,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2020,I87S1C414J1V1,4616032,2,199708,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,87,UNIVERSIDAD DE CONCEPCION,1,CASA CENTRAL,414,INGENIERIA EN CONSERVACION DE RECURSOS NATURALES,Presencial,Diurno,1,Plan Regular,10,0,10,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,110000,4315201,13043,Tecnología,"Ciencias naturales, matemáticas y estadística",Medio Ambiente,Ingeniería en Recursos Renovables,NO ACREDITADA,ACREDITADA,11/11/2016 AL 11/11/2023,7,10000,10000,1- Ingreso Directo (regular)
2020,I23S2C1J1V2,4625224,2,199901,20 a 24 años,2018,2,2018,2,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,"INGENIERIA COMERCIAL, PLAN COMUN",Presencial,Diurno,2,Plan Regular,4,0,4,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,649458,6212210,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,0,10- Otras formas de Ingreso
2020,I90S1C92J1V2,4641276,2,199802,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,90,UNIVERSIDAD AUSTRAL DE CHILE,1,CASA CENTRAL,92,MEDICINA,Presencial,Diurno,2,Plan Regular,14,0,14,Los Ríos,VALDIVIA,VALDIVIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,170000,5454000,17031,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,12/11/2015 AL 12/11/2021,6,166000,17000,1- Ingreso Directo (regular)
2020,I45S2C98J1V1,4667650,2,200102,15 a 19 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,2,SEDE SANTIAGO (LAS CONDES),98,NUTRICION Y DIETETICA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,706496,5934564,44020,Salud,Salud y Bienestar,Salud,Nutrición y Dietética,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2020,I23S2C101J1V1,4737879,2,199903,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,101,INGENIERIA CIVIL EN INFORMATICA,Presencial,Diurno,1,Plan Regular de Continuidad,6,1,7,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Plan Común,VIGENTE CON ALUMNOS NUEVOS,649458,6212210,0,Tecnología,Tecnología de la Información y la Comunicación (TIC),Tecnología de la Información y la Comunicación (TIC),Ingeniería Civil en Computación e Informática,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,90000,1- Ingreso Directo (regular)
2020,I70S1C157J1V1,4750396,2,200106,15 a 19 años,2020,1,2020,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,CASA CENTRAL (SANTIAGO),157,MEDICINA VETERINARIA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,144000,4611600,11022,Agropecuaria,"Agricultura, Silvicultura, Pesca y Veterinaria",Veterinaria,Medicina Veterinaria,NO ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,75000,1- Ingreso Directo (regular)
2020,I20S3C81J1V1,4753525,1,199904,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,20,UNIVERSIDAD ANDRES BELLO,3,SEDE VIÑA DEL MAR,81,INGENIERIA EN TURISMO Y HOTELERIA,Presencial,Diurno,1,Plan Regular,8,0,8,Valparaíso,VALPARAISO,VIÑA DEL MAR,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,270000,3075990,41136,Administración y Comercio,Servicios,Servicios personales,Administración Turística y Hotelera,ACREDITADA,ACREDITADA,24/12/2017 AL 24/12/2022,5,198029,113159,1- Ingreso Directo (regular)
2020,I10S7C16J1V2,4753774,1,199712,20 a 24 años,2016,1,2016,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,7,SEDE MANUEL MONTT,16,INGENIERIA COMERCIAL,Presencial,Diurno,2,Plan Regular,9,0,9,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,450000,4864500,39114,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2020,I430S21C131J1V1,4849553,1,199810,20 a 24 años,2020,1,2020,1,Centros de Formación Técnica,Centros de Formación Técnica,Centros de Formación Técnica,430,CFT INACAP,21,SEDE PUNTA ARENAS,131,GASTRONOMIA INTERNACIONAL,Presencial,Diurno,1,Plan Regular,4,0,4,Magallanes,MAGALLANES,PUNTA ARENAS,Pregrado,Técnico de Nivel Superior,Carreras Técnicas,Educación Media,VIGENTE CON ALUMNOS NUEVOS,220000,2184000,0,Administración y Comercio,Servicios,Servicios personales,Técnico en Gastronomía y Cocina,ACREDITADA,ACREDITADA,05/01/2018 AL 05/01/2025,7,36000,0,1- Ingreso Directo (regular)
2020,I2S1C12J1V1,4867833,2,199809,20 a 24 años,2018,1,2018,1,Universidades,Universidades Privadas,Universidades Privadas,2,UNIVERSIDAD FINIS TERRAE,1,CASA CENTRAL (SANTIAGO),12,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,718000,7881000,40070,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,19/11/2019 AL 19/11/2023,4,249000,0,1- Ingreso Directo (regular)
2020,I23S2C3J1V1,4916284,2,199811,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,3,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,11,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,649458,5647464,42003,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,65000,1- Ingreso Directo (regular)
2020,I111S5C358J2V1,4938192,1,199411,25 a 29 años,2015,1,2015,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,111,IP DUOC UC,5,SEDE ANTONIO VARAS,358,INGENIERIA EN GESTION DE TECNOLOGIAS DE LA INFORMACION,Presencial,Vespertino,1,Plan Regular,8,1,8,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,Educación Media,VIGENTE SIN ALUMNOS NUEVOS,248000,2380000,0,Tecnología,Tecnología de la Información y la Comunicación (TIC),Tecnología de la Información y la Comunicación (TIC),Ingeniería en Computación e Informática,NO ACREDITADA,ACREDITADA,26/08/2017 AL 26/08/2024,7,30000,0,1- Ingreso Directo (regular)
2020,I714S2C2J1V1,4968425,1,200006,20 a 24 años,2019,1,2019,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,714,IP ESCUELA DE CINE DE CHILE,2,CASA CENTRAL (MACUL-SANTIAGO),2,CINE,Presencial,Diurno,1,Plan Regular,8,1,8,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,200000,4500000,0,Arte y Arquitectura,Artes y Humanidades,Artes,Realizador de Cine y Televisión,NO ACREDITADA,NO ACREDITADA,null,null,0,0,1- Ingreso Directo (regular)
2020,I89S1C28J1V1,5191109,2,200102,15 a 19 años,2019,1,2019,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,89,PONTIFICIA UNIVERSIDAD CATOLICA DE VALPARAISO,1,CASA CENTRAL,28,GEOGRAFIA,Presencial,Diurno,1,Plan Regular,10,0,10,Valparaíso,VALPARAISO,VALPARAISO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,201000,2740000,14018,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Geografía,ACREDITADA,ACREDITADA,26/11/2015 AL 26/11/2021,6,0,73000,1- Ingreso Directo (regular)
2020,I23S2C1J1V1,5240885,2,200001,20 a 24 años,2018,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,23,UNIVERSIDAD ADOLFO IBAÑEZ,2,SEDE PEÑALOLEN,1,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PEÑALOLEN,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE SIN ALUMNOS NUEVOS,649458,6212210,42001,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,18/11/2015 AL 18/11/2020,5,0,90000,2- Continuidad desde plan común o Bachillerato.
2020,I34S1C41J1V1,5288333,1,199712,20 a 24 años,2016,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),41,MEDICINA,Presencial,Diurno,1,Plan Regular,14,0,14,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,762408,7765263,43014,Salud,Salud y Bienestar,Salud,Medicina,ACREDITADA,ACREDITADA,13/12/2017 AL 13/12/2022,5,141187,0,1- Ingreso Directo (regular)
2020,I77S1C11J1V1,5291193,1,199112,25 a 29 años,2017,1,2017,1,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,77,UNIVERSIDAD DE MAGALLANES,1,CASA CENTRAL (PUNTA ARENAS),11,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Magallanes,MAGALLANES,PUNTA ARENAS,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,137000,3997000,33009,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,30/12/2019 AL 30/12/2023,4,0,129000,1- Ingreso Directo (regular)
2020,I34S1C40J1V1,5341741,1,199604,20 a 24 años,2015,1,2016,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),40,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,412265,5365091,43012,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,13/12/2017 AL 13/12/2022,5,141187,0,2- Continuidad desde plan común o Bachillerato.
2020,I45S4C757J1V1,5425063,2,199907,20 a 24 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,4,SEDE SANTIAGO (S.C. APOQUINDO),757,BACHILLERATO EN PSICOLOGIA,Presencial,Diurno,1,Plan Regular,2,0,2,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,"Bachillerato, Ciclo Inicial o Plan Común",Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,706496,6641060,44010,Ciencias Sociales,"Ciencias Sociales, Periodismo e Información",Ciencias Sociales y del Comportamiento,Psicología,NO ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2020,I86S5C569J1V1,5474307,2,200004,20 a 24 años,2018,1,2018,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,569,PEDAGOGIA EN EDUCACION MEDIA EN MATEMATICA,Presencial,Diurno,1,Plan Regular,8,0,8,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,133850,4330000,12043,Educación,Educación,Educación,Pedagogía en Matemáticas y Computación,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2020,I45S4C7J1V2,5500553,1,200203,15 a 19 años,2020,1,2020,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,4,SEDE SANTIAGO (S.C. APOQUINDO),7,INGENIERIA CIVIL INDUSTRIAL,Presencial,Diurno,2,Plan Regular,10,0,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,706496,6641060,44015,Tecnología,"Ingeniería, Industria y Construcción",Industria y Producción,Ingeniería Civil Industrial,ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2020,I111S6C12J1V1,5504988,1,199603,20 a 24 años,2017,1,2017,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,111,IP DUOC UC,6,SEDE SAN CARLOS DE APOQUINDO,12,RELACIONES PUBLICAS MENCION MARKETING,Presencial,Diurno,1,Plan Regular,8,1,8,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,248000,2780000,0,Ciencias Sociales,Administración de Empresas y Derecho,Educación Comercial y Administración,Relaciones Públicas,ACREDITADA,ACREDITADA,26/08/2017 AL 26/08/2024,7,30000,0,1- Ingreso Directo (regular)
2020,I34S1C40J1V1,5553777,2,199803,20 a 24 años,2016,1,2017,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,34,UNIVERSIDAD DE LOS ANDES,1,CASA CENTRAL (SANTIAGO),40,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,10,Metropolitana,SANTIAGO,LAS CONDES,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,412265,5365091,43012,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,13/12/2017 AL 13/12/2022,5,141187,0,2- Continuidad desde plan común o Bachillerato.
2020,I45S1C4J1V1,5554109,1,199712,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,45,UNIVERSIDAD DEL DESARROLLO,1,CASA CENTRAL (CONCEPCION),4,DERECHO,Presencial,Diurno,1,Plan Regular,10,2,12,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,480417,5199809,44026,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,NO ACREDITADA,ACREDITADA,15/12/2016 AL 15/12/2021,5,0,20000,1- Ingreso Directo (regular)
2020,I100S10C10J2V1,5630479,1,199205,25 a 29 años,2018,1,2018,1,Institutos Profesionales,Institutos Profesionales,Institutos Profesionales,100,IP INACAP,10,SEDE PUNTA ARENAS,10,"INGENIERIA EN PREVENCION DE RIESGOS, CALIDAD Y AMBIENTE",Presencial,Vespertino,1,Plan Regular,8,0,8,Magallanes,MAGALLANES,PUNTA ARENAS,Pregrado,Profesional Sin Licenciatura,Carreras Profesionales,Educación Media,VIGENTE SIN ALUMNOS NUEVOS,220000,1962000,0,Tecnología,Servicios,Servicios de Higiene y Salud Ocupacional,Ingeniería en Prevención de Riesgos,ACREDITADA,ACREDITADA,11/12/2016 AL 11/12/2022,6,36000,0,1- Ingreso Directo (regular)
2020,I86S5C57J1V1,5749913,2,199803,20 a 24 años,2017,1,2017,1,Universidades,Universidades CRUCH,Universidades Privadas CRUCH,86,PONTIFICIA UNIVERSIDAD CATOLICA DE CHILE,5,CAMPUS SAN JOAQUIN,57,INGENIERIA COMERCIAL,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,MACUL,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,133850,6366000,12014,Administración y Comercio,Administración de Empresas y Derecho,Educación Comercial y Administración,Ingeniería Comercial,ACREDITADA,ACREDITADA,01/12/2018 AL 01/12/2025,7,0,0,1- Ingreso Directo (regular)
2020,I70S1C3J1V1,6096130,2,200110,15 a 19 años,2020,2,2020,2,Universidades,Universidades CRUCH,Universidades Estatales CRUCH,70,UNIVERSIDAD DE CHILE,1,CASA CENTRAL (SANTIAGO),3,ARQUITECTURA,Presencial,Diurno,1,Plan Regular,12,0,12,Metropolitana,SANTIAGO,SANTIAGO,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,144000,4321000,11001,Arte y Arquitectura,"Ingeniería, Industria y Construcción",Arquitectura y Construcción,Arquitectura,ACREDITADA,ACREDITADA,22/12/2018 AL 22/12/2025,7,0,75000,1- Ingreso Directo (regular)
2020,I10S7C458J1V1,6105290,1,199807,20 a 24 años,2017,1,2017,1,Universidades,Universidades Privadas,Universidades Privadas,10,UNIVERSIDAD MAYOR,7,SEDE MANUEL MONTT,458,GEOLOGIA,Presencial,Diurno,1,Plan Regular,10,0,10,Metropolitana,SANTIAGO,PROVIDENCIA,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,450000,4864500,39134,Ciencias Básicas,"Ciencias naturales, matemáticas y estadística",Ciencias Físicas,Geología,NO ACREDITADA,ACREDITADA,20/05/2015 AL 20/05/2020,5,0,178000,1- Ingreso Directo (regular)
2020,I39S2C3J1V1,6218694,1,199708,20 a 24 años,2019,1,2019,1,Universidades,Universidades Privadas,Universidades Privadas,39,UNIVERSIDAD SAN SEBASTIAN,2,SEDE CONCEPCION,3,DERECHO,Presencial,Diurno,1,Plan Regular,10,1,10,Biobío,CONCEPCION,CONCEPCION,Pregrado,Profesional Con Licenciatura,Carreras Profesionales,Educación Media,VIGENTE CON ALUMNOS NUEVOS,179700,4265200,0,Derecho,Administración de Empresas y Derecho,Derecho,Derecho,ACREDITADA,ACREDITADA,13/09/2016 AL 13/09/2021,5,0,127034,5- Ingreso por Reconocimiento de Aprendizajes Previos (RAP)
